id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
43550444,"水源•陋室 |泳池|烧烤|KTV 红螺寺| 
麻将机|雁栖湖| 怀柔",99486906,水源民宿•灿,怀柔区 / Huairou,40.33524,116.50857,Entire home/apt,3801,1,1,0.08,16,359,1
43558254,响水湖长城•臻舍 Jen Cottage•儿童主题房,347704876,臻舍,怀柔区 / Huairou,40.45263,116.45403,Entire home/apt,6314,1,1,1.0,1,86,1
43558313,【花筑】平谷金海湖丨萌宠乐园丨室外养生丨观影休闲丨自驾丨乡博博民宿凤鸣四季小院丨榻榻米炕铺四人间,335205319,晓慧,平谷区 / Pinggu,40.19556,117.28682,Entire home/apt,2454,1,1,0.07,30,324,0
43558726,【花筑】乡博博民宿凤鸣四季小院丨星空大床房丨近临金海湖石林峡景区丨可定制儿童亲子房及情侣房,335205319,晓慧,平谷区 / Pinggu,40.19556,117.28682,Private room,2395,1,2,0.21,30,340,2
43558861,【花筑】乡博博民宿凤鸣四季小院丨loft观赏萌宠房丨近临金海湖石林峡景区丨可定制儿童亲子房及情侣房,335205319,晓慧,平谷区 / Pinggu,40.19556,117.28682,Entire home/apt,2548,1,2,0.18,30,339,2
43558895,水源•慕晓山舍/近慕田峪长城/ 红螺寺/雁栖湖/可烧烤,99486906,水源民宿•灿,怀柔区 / Huairou,40.37658,116.55084,Entire home/apt,3476,1,2,0.59,16,360,2
43558945,【花筑】平谷金海湖丨萌宠乐园丨室外养生丨观影休闲丨自驾丨乡博博民宿凤鸣四季小院丨密友双床房,335205319,晓慧,平谷区 / Pinggu,40.19556,117.28682,Entire home/apt,2315,1,2,0.21,30,324,2
43560103,熊猫青年旅舍（北京CBD店）07（无窗）,127847418,Ocean,朝阳区 / Chaoyang,39.92019,116.49385,Private room,240,1,0,0.0,11,90,0
43560119,熊猫青年旅社（北京CBD店） 08（无窗）,127847418,Ocean,朝阳区 / Chaoyang,39.91991,116.49545,Private room,240,1,6,0.42,11,87,5
43560180,怀柔民俗村可烧烤 私汤 怀北滑雪场 地暖 民宿 青龙峡 雁栖湖 家庭聚会 公司团建 良栖山院,298239597,良栖山院,怀柔区 / Huairou,40.44635,116.69909,Entire home/apt,6012,1,1,0.09,1,356,1
43569581,古北水镇精品别墅4室,208335029,哇撒,密云县 / Miyun,40.65532,117.24421,Entire home/apt,1624,1,0,0.0,3,362,0
43571255,漫庐：大草坪，室外游泳池，图书馆，水长城,265943931,小麦,怀柔区 / Huairou,40.4026,116.35628,Entire home/apt,4766,1,0,0.0,1,175,0
43571488,乐晴精品民宿   整体别墅  泳池  烧烤,143872440,乐晴民宿,延庆县 / Yanqing,40.52959,116.01157,Entire home/apt,4202,1,18,1.14,1,337,10
43573791,【荣小姐的院子】家庭房-胡同四合院@天安门.景山公园.南锣鼓巷.后海.北海.烟袋斜街.国子监.雍和宫,347614550,荣小姐的院子,东城区,39.94468,116.39932,Private room,1199,1,5,0.34,10,334,0
43576598,慕田峪 红螺寺 觅宿又见梨花小院,347876750,建,怀柔区 / Huairou,40.40674,116.55608,Entire home/apt,4786,1,0,0.0,1,337,0
43576776,司马台古北水镇外五居整租别墅,60185644,长河,密云县 / Miyun,40.65937,117.24683,Entire home/apt,1680,1,2,0.14,2,338,0
43581297,山丘民宿～房山十渡云居寺旁私人泳池KTV～烧烤聚会趴，采摘度假整栋乡村小屋,329525615,晓雪,房山区,39.60346,115.79929,Entire home/apt,4509,1,7,0.44,1,83,2
43585079,延庆柳沟京翠苑古朴四合院民宿,347830866,红,延庆县 / Yanqing,40.44745,116.0996,Private room,348,1,0,0.0,6,365,0
43610620,十渡花开庐悦民宿,124772889,萌,房山区,39.63286,115.59212,Entire home/apt,4128,1,0,0.0,2,365,0
43616422,雾灵山畔山墅榻榻米观景房（密）,258927763,小齐,密云县 / Miyun,40.64736,117.43797,Entire home/apt,200,1,0,0.0,8,27,0
43616816,京城山上 西北六环外 会所民宿 旅游胜地 采菊东篱,157854482,凌龙,海淀区,40.07417,116.09481,Entire home/apt,5607,1,5,0.34,1,360,3
43621038,舍得之间 云佛山滑雪场 滑雪 密云水库 日光山谷 团建 烧烤 吃水库鱼 独享整个小院,169032720,海利,密云县 / Miyun,40.47874,116.88619,Entire home/apt,4143,1,8,0.58,1,360,6
43628306,家庭房102号,347830866,红,延庆县 / Yanqing,40.44739,116.09758,Private room,349,1,0,0.0,6,365,0
43629013,十渡山景别墅三室一阳台厅,209918111,严宝温,房山区,39.63394,115.59507,Entire home/apt,1531,1,0,0.0,3,359,0
43642878,大庄科碧水青山农家餐厅,347946409,认证手机用户7803,延庆县 / Yanqing,40.41843,116.24262,Private room,1200,1,0,0.0,1,331,0
43643736,恬静的乡村小院,271414737,韩,门头沟区 / Mentougou,40.07041,115.71303,Private room,289,1,0,0.0,1,338,0
43646264,雾灵山畔山墅金瓜院（包院）~12人（密）,258927763,小齐,密云县 / Miyun,40.64835,117.43839,Entire home/apt,880,1,0,0.0,8,302,0
43646552,雾灵山畔山墅紫苏院（包院）~15-25人（密）,258927763,小齐,密云县 / Miyun,40.6481,117.43869,Entire home/apt,1800,1,1,0.07,8,302,0
43650262,长城脚下的四季小院（唱歌、打麻将、厨房……）,103778973,珍珍,延庆县 / Yanqing,40.36348,115.99402,Private room,4514,1,0,0.0,3,358,0
43651882,熊猫青年旅舍（北京CBD店）12（无窗）,127847418,Ocean,朝阳区 / Chaoyang,39.92217,116.49392,Private room,240,1,1,1.0,11,176,1
43651957,熊猫青年旅舍（北京CBD店）09 （无窗）,127847418,Ocean,朝阳区 / Chaoyang,39.91993,116.49433,Private room,240,1,0,0.0,11,87,0
43652081,熊猫青年旅舍（北京CBD店）11 （无窗）,127847418,Ocean,朝阳区 / Chaoyang,39.92018,116.49389,Private room,240,1,0,0.0,11,89,0
43652083,熊猫青年旅舍（北京CBD店）10（无窗）,127847418,Ocean,朝阳区 / Chaoyang,39.92154,116.49575,Private room,240,1,4,0.27,11,90,1
43656813,白河湾【暖舍】温馨清新两居室小院,126045196,娟子,怀柔区 / Huairou,40.65729,116.70206,Entire home/apt,1767,1,0,0.0,2,362,0
43657143,【一六零一】适合家庭出游～朋友聚会～携宠出游～爬山～登长城～宜住12人,348414600,薯条Dad,延庆县 / Yanqing,40.35359,115.9839,Entire home/apt,3774,1,0,0.0,1,360,0
43657199,【椰舍】北京延庆燕窝民宿海坨山世园会 玉渡山龙庆峡古崖居野鸭湖苹果采摘园世界葡萄博览滑雪地暖,347753476,椰舍,延庆县 / Yanqing,40.48098,115.86188,Entire home/apt,2984,1,13,0.82,3,360,8
43657248,怀柔 宝山 白河山舍民宿 百里画廊 | 汤河口 南天观澜 |白河湾 |喇叭沟门 |牛角湖,348504428,Looooo,怀柔区 / Huairou,40.68736,116.57874,Entire home/apt,3794,1,8,0.54,1,118,3
43657890,忆居农家院餐厅,259734351,纪萍,延庆县 / Yanqing,40.3803,115.89466,Private room,1360,1,0,0.0,2,337,0
43658499,52°空间之.内秀 近环球影城&机场&国贸，宋庄艺术家5百平别墅中一间，泳池壁炉鱼塘花园钢琴，可加床,180270939,芳,通州区 / Tongzhou,39.93685,116.73808,Private room,207,1,1,0.2,4,363,1
43660237,阳阳-北极星民宿 能打高尔夫 怀柔青龙峡 ktv影院 圆形泳池 团建 聚会 雁西湖 红螺寺 滑雪场,243090045,达子,怀柔区 / Huairou,40.44846,116.70056,Entire home/apt,8098,1,1,0.07,2,360,0
43668618,八间坊（卢沟晓月）四合院精品/天安门/前门/大栅栏/琉璃厂,290241376,振林,西城区,39.89275,116.38953,Private room,685,1,0,0.0,9,359,0
43668993,怀柔民宿石门山/漂流/雁栖湖/青龙峡/怀北滑雪场,73638833,司,怀柔区 / Huairou,40.43184,116.67529,Entire home/apt,4543,1,3,0.21,2,358,1
43669439,北京灵山桃源家庭房,298684421,北京灵山桃源民宿,门头沟区 / Mentougou,39.99454,115.48569,Private room,260,1,0,0.0,1,271,0
43670077,雾灵山畔山墅榻榻米家庭房（密）,258927763,小齐,密云县 / Miyun,40.64835,117.4405,Private room,180,1,1,0.07,8,302,0
43670154,四合院（昌平区兴寿镇桃峪口水库东岸）,348772867,Vivien,昌平区,40.23337,116.46044,Entire home/apt,8888,1,0,0.0,1,153,0
43672065,雾灵山畔山墅紫苏大床房套房（密）,258927763,小齐,密云县 / Miyun,40.64701,117.43749,Private room,260,1,0,0.0,8,302,0
43672256,雾灵山畔山墅葡萄三室一厅套房（密）,258927763,小齐,密云县 / Miyun,40.64679,117.44268,Entire home/apt,500,1,0,0.0,8,302,0
43673182,怀柔归雁居「716民宿」中央空调 整院独栋别墅 烧烤 儿童泳池 可免费大棚采摘蔬菜 近红螺寺，雁栖湖,348790470,贺,怀柔区 / Huairou,40.26107,116.60455,Entire home/apt,4173,1,33,2.22,1,362,18
43680646,景区内舒适大床房,145457545,志刚,房山区,39.63229,115.59281,Private room,308,1,0,0.0,6,364,0
43683889,景区内亲子家庭房,145457545,志刚,房山区,39.6474,115.59382,Private room,317,1,0,0.0,6,364,0
43684053,景区内温馨家庭房,145457545,志刚,房山区,39.63231,115.59197,Private room,372,1,0,0.0,6,364,0
43684113,景区内心悦大床房,145457545,志刚,房山区,39.63264,115.59263,Private room,375,1,0,0.0,6,364,0
43689928,延庆 嘉运农家烧烤小院 (龙庆峡 玉渡山 世园会),348950707,小小房东,延庆县 / Yanqing,40.5268,116.04425,Entire home/apt,1975,2,2,0.13,1,178,0
43690316,景区内雅悦双人大床房,145457545,志刚,房山区,39.63028,115.59275,Private room,375,1,0,0.0,6,364,0
43690335,景区内景观圆床房,145457545,志刚,房山区,39.63261,115.59266,Private room,402,1,0,0.0,6,364,0
43691142,东邻【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89888,116.39242,Private room,1008,1,4,0.83,15,176,4
43696583,茗香【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89884,116.39491,Private room,1008,2,3,0.47,15,164,3
43696709,舒适双大床房105号,347830866,红,延庆县 / Yanqing,40.4467,116.09639,Private room,364,1,0,0.0,6,365,0
43697665,浅水【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89922,116.3937,Private room,852,1,4,0.59,15,152,4
43697859,竹窗【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89766,116.39373,Private room,695,1,4,0.58,15,345,4
43698807,夜话【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89742,116.39487,Private room,695,1,3,0.24,15,317,2
43701638,清雅轩民宿～房山十渡云居寺/私人泳池KTV/烧烤聚会/采摘度假/整栋乡村小院 冬日有地暖,344427506,认证手机用户1101,房山区,39.60268,115.79298,Entire home/apt,4066,1,1,1.0,1,359,1
43703981,临溪【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89933,116.39452,Private room,578,1,14,1.06,15,228,11
43704520,登楼【京韵·十七筑】老北京四合院,318869864,京韵,东城区,39.89751,116.39502,Private room,1049,1,9,0.67,15,204,4
43705015,柳荫【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89742,116.39457,Private room,695,1,2,2.0,15,288,2
43705092,十渡景区中心房源/拒马河边/紧邻乐佛寺公交车总站,79207098,露,房山区,39.63379,115.57571,Entire home/apt,165,1,1,0.24,3,365,1
43705653,慕田峪箭扣长城脚下民宿【慕雅居】,349125718,阿莲,怀柔区 / Huairou,40.41168,116.476,Entire home/apt,2575,1,1,0.17,1,361,1
43706536,溪畔叠院民宿–房山近十渡云居寺–烧烤聚会团建,349131346,金学,顺义区 / Shunyi,40.20344,116.90988,Entire home/apt,2930,1,0,0.0,2,359,0
43716480,龙庆峡·八达岭·全家福(送烤羊)整租民宿,349246888,东升,延庆县 / Yanqing,40.54974,116.0755,Entire home/apt,4235,1,1,0.08,1,363,0
43717522,闲行【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89937,116.39367,Private room,695,1,3,0.51,15,345,3
43717794,怀柔水长城琴月庭院2号院中式风整套大宅,349251533,L1u 66,怀柔区 / Huairou,40.3474,116.40919,Entire home/apt,3081,1,2,0.14,5,269,0
43717936,花坞【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89778,116.39496,Private room,685,1,4,0.57,15,180,4
43718119,藤枕【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.8975,116.3928,Private room,931,1,1,0.4,15,359,1
43718657,逃离城市古北水镇青山明月居素心小院儿,144512796,青山明月,密云县 / Miyun,40.68768,117.16663,Entire home/apt,2000,1,0,0.0,4,360,0
43719037,汲泉【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89743,116.39427,Private room,700,1,1,0.18,15,235,1
43719437,抚琴【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,东城区,39.89951,116.39285,Private room,711,1,4,0.32,15,225,3
43720025,110四合院家庭套房[荣公子] 步行5分钟内到达地铁站,349284098,荣公子,东城区,39.93676,116.39684,Private room,790,1,11,0.74,12,297,1
43721514,平谷近山萤火虫亲子小院整租,349295791,房东茹茹,平谷区 / Pinggu,40.26501,117.10814,Entire home/apt,3274,1,9,0.64,1,85,6
43722085,凡尘居小院落,349300963,陌离,怀柔区 / Huairou,40.70476,116.62256,Entire home/apt,3682,1,0,0.0,1,344,0
43722329,R16[荣府老宅]春风十里四合院大床房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,349284098,荣公子,东城区,39.93531,116.40111,Private room,918,1,17,1.11,12,354,7
43722435,R17[荣府老宅] 古道边四合院家庭房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,349284098,荣公子,东城区,39.936314,116.399971,Private room,809,1,14,0.92,12,358,3
43729001,延庆玉渡山、龙庆峡、塞北山舍花园、泳池山景民宿,274724139,媛媛,延庆县 / Yanqing,40.52241,115.94579,Entire home/apt,4646,1,0,0.0,3,175,0
43729963,鑫蕴小院，长城脚下双床房,348288156,欣欣,延庆县 / Yanqing,40.3539,115.9815,Shared room,428,1,0,0.0,4,352,0
43731934,【花林间】近水长城黄花城 独栋山景房 家庭聚会  亲子郊游  浪漫约会 团建 轰趴 烧烤,264888162,花林间民宿,怀柔区 / Huairou,40.35057,116.40799,Entire home/apt,4546,1,9,0.61,1,358,4
43732257,怀柔水长城琴月庭院3号院中式风整套大宅,349251533,L1u 66,怀柔区 / Huairou,40.34851,116.40901,Entire home/apt,2251,1,3,0.25,5,359,3
43732711,怀柔-黄花城水长城  水源·散逸 怀柔/红螺寺/,99486906,水源民宿•灿,怀柔区 / Huairou,40.33851,116.50873,Entire home/apt,3168,1,0,0.0,16,359,0
43734267,怀柔水长城琴月庭院1号院中式风整套大宅,349251533,L1u 66,怀柔区 / Huairou,40.34775,116.40889,Private room,3081,1,0,0.0,5,360,0
43734392,怀柔水长城九渡河琴月庭院8号院中式风整套大宅,349251533,L1u 66,怀柔区 / Huairou,40.35033,116.40934,Entire home/apt,4301,1,0,0.0,5,359,0
43734502,怀柔水长城九渡河琴月庭院6号院中式风整套大宅,349251533,L1u 66,怀柔区 / Huairou,40.35004,116.4093,Entire home/apt,1968,1,1,0.67,5,359,1
43735571,柳沟京翠苑民宿三人间201号,347830866,红,延庆县 / Yanqing,40.44827,116.09755,Private room,347,1,0,0.0,6,365,0
43737170,水源-温馨小筑 神堂峪/雁栖湖/可烧烤 /KTV,99486906,水源民宿•灿,怀柔区 / Huairou,40.44228,116.58087,Entire home/apt,5009,1,0,0.0,16,358,0
43744644,建造在半山腰带温泉看山景静园山隐四合院,157265271,莱崔,昌平区,40.34189,116.19245,Shared room,5880,1,0,0.0,2,337,0
43744658,自在家山-熹邸，慕田峪下设计师爸爸给女儿的礼物，小朋友们最爱，超大露台，院子里三棵大树成荫，可烧烤,262874690,丹Dan,怀柔区 / Huairou,40.38614,116.5357,Entire home/apt,4007,1,0,0.0,3,359,0
43744661,【怀柔.泳池别墅】近门外怀九河/大羊山/怀柔水长城/适合公司团建.生日派对.家庭度假的好去处,238622300,度假别墅小慢,怀柔区 / Huairou,40.34878,116.42395,Entire home/apt,8503,1,1,0.06,9,173,0
43744728,大山脚下四合院温泉KTV静园,157265271,莱崔,昌平区,40.34108,116.19456,Shared room,5880,1,0,0.0,2,337,0
43746567,包院龙泉小苑【北京怀柔独立小院】云蒙山白河湾附近，依山傍水,320151548,薇,怀柔区 / Huairou,40.59381,116.65987,Entire home/apt,1580,1,0,0.0,2,365,0
43751469,密云水库寂和花墅民宿，邻近云佛山滑雪场，南山滑雪场厂,132047578,王,密云县 / Miyun,40.45679,116.90453,Entire home/apt,3361,1,2,0.22,2,359,2
43757644,十渡山水小院整租，独门独院，近漂流，山地滑车，院内有果树，菜地！烤炉！可自助烧烤！有柴锅灶，农家菜！,349691992,十渡山水小院,房山区,39.63644,115.60652,Entire home/apt,2245,1,10,0.7,2,358,7
43759880,清孔雀/美乐园小院$近马场柳沟民俗村永宁古城含私人大泳池烧烤麻将KTV,233579555,清孔雀,延庆县 / Yanqing,40.45421,116.11083,Entire home/apt,6313,1,6,0.41,16,358,3
43760089,北京傍山居民宿饭庄,349720248,清净快乐,密云县 / Miyun,40.62784,117.25685,Entire home/apt,1909,1,0,0.0,2,363,0
43760721,北平小院设计酒店【萱草】露台花园  故宫以东 王府井 南锣鼓巷 三里屯 美丽的设计型四合院酒店,293535724,睫毛,东城区,39.9324,116.41372,Private room,1308,1,0,0.0,11,355,0
43760737,庶卜小院🌸👩‍🌾🍇独立一室一厅两床,107596501,庶卜,昌平区,40.23061,116.45964,Private room,393,1,16,1.04,1,117,9
43762170,慕田峪、响水湖长城脚下玲珑慕晓精品民宿(麻将机),349740132,香,怀柔区 / Huairou,40.41379,116.47452,Entire home/apt,2270,1,8,0.55,2,359,4
43764194,北平小院设计酒店【雏菊】 花园露台 故宫以东 王府井 南锣鼓巷 三里屯 美丽的四合院设计型酒店,293535724,睫毛,东城区,39.93291,116.41574,Private room,938,1,0,0.0,11,355,0
43769986,"十渡景区大五居，近漂流蹦极等各景点，游玩方便。自助烧烤，KTV,烤全羊，特色菜。代购门票。电车充电。",257920095,润莉,房山区,39.63162,115.59827,Entire home/apt,1566,1,9,0.64,6,360,7
